Incident_Zip,Complaint_Type,count
11362,Noise - Street/Sidewalk,7
11362,Noise - Vehicle,9
11362,Non-Emergency Police Matter,12
11362,Non-Residential Heat,2
11362,OUTSIDE BUILDING,3
11362,Other Enforcement,17
11362,Overflowing Litter Baskets,2
11362,Overgrown Tree/Branches,104
11362,PAINT/PLASTER,12
11362,PLUMBING,13
11362,Plumbing,29
11362,Poison Ivy,2
11362,Posting Advertisement,1
11362,Quality of Life,6
11362,Request Large Bulky Item Collection,612
11362,Rodent,14
11362,Root/Sewer/Sidewalk Condition,90
11362,SAFETY,7
11362,Sanitation Condition,109
11362,School Maintenance,15
11362,Sewer,257
11362,Sidewalk Condition,263
11362,Smoking,1
11362,Snow,61
11362,Special Projects Inspection Team (SPIT),6
11362,Standing Water,18
11362,Street Condition,612
11362,Street Light Condition,427
11362,Street Sign - Damaged,107
11362,Street Sign - Dangling,33
11362,Street Sign - Missing,25
11362,Sustainability Enforcement,8
11362,Sweeping/Missed,1
11362,Taxi Complaint,6
11362,Taxi Report,1
11362,Traffic,10
11362,Traffic Signal Condition,90
11362,UNSANITARY CONDITION,16
11362,Unleashed Dog,4
11362,Unsanitary Animal Pvt Property,4
11362,Urinating in Public,1
11362,Vacant Lot,5
11362,Vending,1
11362,WATER LEAK,6
11362,Water Conservation,41
11362,Water Quality,13
11362,Water System,353
11363,APPLIANCE,3
11363,Air Quality,9
11363,Animal Abuse,20
11363,Asbestos,5
11363,BEST/Site Safety,7
11363,Blocked Driveway,150
11363,Broken Muni Meter,31
11363,Broken Parking Meter,7
11363,Building Marshals office,2
11363,Building/Use,50
11363,Bus Stop Shelter Complaint,2
11363,Collection Truck Noise,1
11363,Construction,20
11363,Construction Safety Enforcement,13
11363,Consumer Complaint,21
11363,Curb Condition,16
11363,DOF Property - Payment Issue,13
11363,DOOR/WINDOW,8
11363,Damaged Tree,213
11363,Day Care,1
11363,Dead Tree,24
11363,Dead/Dying Tree,69
11363,Derelict Vehicle,49
11363,Derelict Vehicles,11
11363,Dirty Conditions,41
11363,Drinking,1
11363,ELECTRIC,6
11363,ELEVATOR,4
11363,Electrical,7
11363,Elevator,6
11363,Emergency Response Team (ERT),2
11363,Executive Inspections,1
11363,FLOORING/STAIRS,2
11363,Food Establishment,7
11363,Food Poisoning,4
11363,For Hire Vehicle Complaint,1
11363,GENERAL,9
11363,General Construction/Plumbing,76
11363,Graffiti,3
11363,HEAT/HOT WATER,77
11363,Harboring Bees/Wasps,1
11363,Hazardous Materials,4
11363,Homeless Encampment,1
11363,Homeless Person Assistance,2
11363,Illegal Parking,229
11363,Illegal Tree Damage,7
11363,Indoor Air Quality,4
11363,Indoor Sewage,1
11363,Industrial Waste,8
11363,Investigations and Discipline (IAD),1
11363,Lead,20
11363,Maintenance or Facility,11
11363,Miscellaneous Categories,5
11363,Missed Collection (All Materials),148
11363,New Tree Request,44
11363,Noise,75
11363,Noise - Commercial,17
11363,Noise - Residential,77
11363,Noise - Street/Sidewalk,8
11363,Noise - Vehicle,10
11363,Non-Emergency Police Matter,11
11363,Non-Residential Heat,1
11363,Other Enforcement,12
11363,Overflowing Litter Baskets,5
11363,Overgrown Tree/Branches,60
11363,PAINT/PLASTER,10
11363,PLUMBING,12
11363,Plumbing,16
11363,Public Payphone Complaint,1
11363,Quality of Life,1
11363,Recycling Enforcement,1
11363,Request Large Bulky Item Collection,322
11363,Rodent,9
11363,Root/Sewer/Sidewalk Condition,68
11363,Sanitation Condition,74
11363,School Maintenance,3
11363,Sewer,105
11363,Sidewalk Condition,94
11363,Snow,24
11363,Special Projects Inspection Team (SPIT),4
11363,Standing Water,3
11363,Street Condition,632
11363,Street Light Condition,180
11363,Street Sign - Damaged,86
11363,Street Sign - Dangling,20
11363,Street Sign - Missing,45
11363,Sustainability Enforcement,2
11363,Taxi Complaint,7
11363,Traffic,12
11363,Traffic Signal Condition,48
11363,UNSANITARY CONDITION,18
11363,Unleashed Dog,3
11363,Unsanitary Animal Pvt Property,2
11363,Vacant Lot,2
11363,WATER LEAK,7
11363,Water Conservation,14
11363,Water Quality,10
11363,Water System,257
11363,Window Guard,2
11364,APPLIANCE,7
11364,Air Quality,21
11364,Animal Abuse,27
11364,Animal Facility - No Permit,2
11364,Animal in a Park,9
11364,Animal-Abuse,1
11364,Asbestos,16
11364,BEST/Site Safety,22
11364,Beach/Pool/Sauna Complaint,1
11364,Bike/Roller/Skate Chronic,4
11364,Blocked Driveway,299
11364,Boilers,4
11364,Borough Office,7
11364,Broken Muni Meter,23
11364,Broken Parking Meter,11
11364,Building Marshals office,5
11364,Building/Use,207
11364,Bus Stop Shelter Complaint,21
11364,Bus Stop Shelter Placement,2
11364,City Vehicle Placard Complaint,2
11364,Collection Truck Noise,2
11364,Construction,68
11364,Construction Safety Enforcement,17
11364,Consumer Complaint,22
11364,Cranes and Derricks,1
11364,Curb Condition,31
11364,DOF Property - Payment Issue,29
11364,DOOR/WINDOW,15
11364,DPR Internal,3
11364,DRIE,5
11364,Damaged Tree,516
11364,Day Care,2
11364,Dead Tree,46
11364,Dead/Dying Tree,151
11364,Derelict Bicycle,1
11364,Derelict Vehicle,278
11364,Derelict Vehicles,51
11364,Dirty Conditions,119
11364,Drinking,1
11364,Drug Activity,4
11364,ELECTRIC,10
11364,Electrical,13
11364,Elevator,9
11364,Emergency Response Team (ERT),34
11364,Executive Inspections,7
11364,FATF,1
11364,FLOORING/STAIRS,25
11364,Food Establishment,23
11364,Food Poisoning,15
11364,For Hire Vehicle Complaint,8
11364,For Hire Vehicle Report,2
11364,GENERAL,24
11364,General Construction/Plumbing,140
11364,Graffiti,22
11364,HEAT/HOT WATER,282
11364,Harboring Bees/Wasps,3
11364,Hazardous Materials,7
11364,Highway Condition,63
11364,Homeless Encampment,6
11364,Homeless Person Assistance,4
11364,Illegal Animal Kept as Pet,1
11364,Illegal Fireworks,1
11364,Illegal Parking,793
11364,Illegal Tree Damage,31
11364,Indoor Air Quality,22
11364,Indoor Sewage,2
11364,Industrial Waste,21
11364,Investigations and Discipline (IAD),2
11364,Lead,40
11364,Litter Basket / Request,5
11364,Maintenance or Facility,35
11364,Miscellaneous Categories,35
11364,Missed Collection (All Materials),239
11364,Mold,2
11364,Mosquitoes,5
11364,New Tree Request,227
11364,Noise,229
11364,Noise - Commercial,17
11364,Noise - Helicopter,4
11364,Noise - Park,15
11364,Noise - Residential,233
11364,Noise - Street/Sidewalk,28
11364,Noise - Vehicle,41
11364,Non-Emergency Police Matter,21
11364,Non-Residential Heat,1
11364,OUTSIDE BUILDING,6
11364,Other Enforcement,30
11364,Overflowing Litter Baskets,4
11364,Overgrown Tree/Branches,179
11364,PAINT/PLASTER,31
11364,PLUMBING,40
11364,Panhandling,2
11364,Plumbing,35
11364,Poison Ivy,1
11364,Public Payphone Complaint,3
11364,Recycling Enforcement,3
11364,Request Large Bulky Item Collection,1119
11364,Request Xmas Tree Collection,2
11364,Rodent,39
11364,Root/Sewer/Sidewalk Condition,183
11364,SAFETY,12
11364,Safety,1
11364,Sanitation Condition,173
11364,Scaffold Safety,1
11364,School Maintenance,18
11364,Senior Center Complaint,1
11364,Sewer,358
11364,Sidewalk Condition,288
11364,Smoking,1
11364,Snow,47
11364,Special Natural Area District (SNAD),2
11364,Special Projects Inspection Team (SPIT),8
11364,Standing Water,32
11364,Street Condition,1055
11364,Street Light Condition,901
11364,Street Sign - Damaged,68
11364,Street Sign - Dangling,23
11364,Street Sign - Missing,28
11364,Sustainability Enforcement,9
11364,Tattooing,3
11364,Taxi Complaint,12
11364,Taxi Report,2
11364,Traffic,20
11364,Traffic Signal Condition,219
11364,UNSANITARY CONDITION,66
11364,Unleashed Dog,4
11364,Unlicensed Dog,1
11364,Unsanitary Animal Pvt Property,12
11364,Unsanitary Pigeon Condition,5
11364,Vending,3
11364,Violation of Park Rules,3
11364,WATER LEAK,27
11364,Water Conservation,31
11364,Water Quality,10
11364,Water System,469
11365,APPLIANCE,9
11365,ATF,1
11365,Abandoned Vehicle,4
11365,Air Quality,20
11365,Animal Abuse,61
11365,Animal Facility - No Permit,2
11365,Animal in a Park,6
11365,Asbestos,9
11365,BEST/Site Safety,32
11365,Blocked Driveway,803
11365,Boilers,2
11365,Borough Office,9
11365,Broken Muni Meter,29
11365,Broken Parking Meter,11
11365,Building Marshals office,7
11365,Building/Use,325
11365,Bus Stop Shelter Complaint,3
11365,Bus Stop Shelter Placement,1
11365,Collection Truck Noise,4
11365,Construction,63
11365,Construction Safety Enforcement,31
11365,Consumer Complaint,43
11365,Cranes and Derricks,1
11365,Curb Condition,37
11365,DOF Property - Payment Issue,37
11365,DOOR/WINDOW,26
11365,DRIE,13
11365,Damaged Tree,649
11365,Day Care,5
11365,Dead Tree,84
11365,Dead/Dying Tree,254
11365,Derelict Vehicle,404
11365,Derelict Vehicles,133
11365,Dirty Conditions,179
11365,Drinking,2
11365,Drinking Water,1
11365,Drug Activity,3
11365,ELECTRIC,28
11365,ELEVATOR,10
11365,Electrical,13
11365,Elevator,40
11365,Emergency Response Team (ERT),30
11365,Executive Inspections,3
11365,FATF,1
11365,FLOORING/STAIRS,9
11365,Food Establishment,35
11365,Food Poisoning,11
11365,For Hire Vehicle Complaint,15
11365,For Hire Vehicle Report,1
11365,GENERAL,19
11365,General Construction/Plumbing,167
11365,Graffiti,45
11365,HEAT/HOT WATER,236
11365,Hazardous Materials,20
11365,Highway Condition,38
11365,Homeless Encampment,1
11365,Homeless Person Assistance,5
11365,Illegal Animal Kept as Pet,4
11365,Illegal Parking,1138
11365,Illegal Tree Damage,36
11365,Indoor Air Quality,21
11365,Indoor Sewage,4
11365,Industrial Waste,11
11365,Investigations and Discipline (IAD),6
11365,Lead,46
11365,Litter Basket / Request,10
11365,Maintenance or Facility,20
11365,Miscellaneous Categories,30
11365,Missed Collection (All Materials),441
11365,Mold,1
11365,Mosquitoes,8
11365,New Tree Request,179
11365,Noise,226
11365,Noise - Commercial,18
11365,Noise - Helicopter,2
11365,Noise - Park,7
11365,Noise - Residential,864
11365,Noise - Street/Sidewalk,62
11365,Noise - Vehicle,103
11365,Non-Emergency Police Matter,54
11365,Non-Residential Heat,4
11365,OUTSIDE BUILDING,1
11365,Other Enforcement,47
11365,Overflowing Litter Baskets,2
11365,Overgrown Tree/Branches,260
11365,PAINT/PLASTER,43
11365,PLUMBING,43
11365,Panhandling,1
11365,Plumbing,36
11365,Poison Ivy,3
11365,Posting Advertisement,1
11365,Public Payphone Complaint,3
11365,Quality of Life,1
11365,Recycling Enforcement,2
11365,Request Large Bulky Item Collection,789
11365,Request Xmas Tree Collection,3
11365,Rodent,63
11365,Root/Sewer/Sidewalk Condition,169
11365,SAFETY,14
11365,SRDE,1
11365,Sanitation Condition,281
11365,School Maintenance,9
11365,Sewer,297
11365,Sidewalk Condition,253
11365,Smoking,10
11365,Snow,64
11365,Special Natural Area District (SNAD),1
11365,Special Projects Inspection Team (SPIT),9
11365,Standing Water,15
11365,Street Condition,1061
11365,Street Light Condition,679
11365,Street Sign - Damaged,111
11365,Street Sign - Dangling,22
11365,Street Sign - Missing,45
11365,Sustainability Enforcement,8
11365,Tattooing,1
11365,Taxi Complaint,23
11365,Taxi Report,4
11365,Traffic,19
11365,Traffic Signal Condition,163
11365,UNSANITARY CONDITION,108
11365,Unleashed Dog,12
11365,Unsanitary Animal Facility,1
11365,Unsanitary Animal Pvt Property,12
11365,Unsanitary Pigeon Condition,2
11365,Urinating in Public,1
11365,Vacant Lot,2
11365,Vending,5
11365,Violation of Park Rules,3
11365,WATER LEAK,40
11365,Water Conservation,32
11365,Water Quality,18
11365,Water System,499
11366,APPLIANCE,1
11366,Air Quality,13
11366,Animal Abuse,33
11366,Animal Facility - No Permit,2
11366,Animal in a Park,1
11366,Asbestos,2
11366,BEST/Site Safety,9
11366,Bike/Roller/Skate Chronic,1
11366,Blocked Driveway,408
11366,Boilers,2
11366,Borough Office,5
11366,Broken Muni Meter,53
11366,Broken Parking Meter,16
11366,Building Marshals office,1
11366,Building/Use,122
11366,Bus Stop Shelter Complaint,8
11366,City Vehicle Placard Complaint,1
11366,Construction,53
11366,Construction Safety Enforcement,12
11366,Consumer Complaint,28
11366,Curb Condition,23
11366,DOF Property - Payment Issue,18
11366,DOOR/WINDOW,11
11366,Damaged Tree,332
11366,Day Care,1
11366,Dead Tree,28
11366,Dead/Dying Tree,118
11366,Derelict Vehicle,249
11366,Derelict Vehicles,51
11366,Dirty Conditions,112
11366,Drinking,2
11366,Drug Activity,1
11366,ELECTRIC,7
11366,Electrical,9
11366,Elevator,1
11366,Emergency Response Team (ERT),13
11366,FLOORING/STAIRS,5
11366,Food Establishment,33
11366,Food Poisoning,10
11366,For Hire Vehicle Complaint,2
11366,For Hire Vehicle Report,1
11366,GENERAL,5
11366,General Construction/Plumbing,121
11366,Graffiti,26
11366,HEAT/HOT WATER,162
11366,Hazardous Materials,11
11366,Homeless Encampment,4
11366,Homeless Person Assistance,10
11366,Illegal Animal Kept as Pet,3
11366,Illegal Parking,1713
11366,Illegal Tree Damage,14
11366,Indoor Air Quality,2
11366,Indoor Sewage,1
11366,Industrial Waste,6
11366,Investigations and Discipline (IAD),1
11366,Lead,19
11366,Litter Basket / Request,9
11366,Maintenance or Facility,2
11366,Miscellaneous Categories,21
11366,Missed Collection (All Materials),204
11366,Mold,3
11366,Mosquitoes,1
11366,New Tree Request,54
11366,Noise,2002
11366,Noise - Commercial,49
11366,Noise - Helicopter,18
11366,Noise - Park,4
11366,Noise - Residential,1103
11366,Noise - Street/Sidewalk,32
11366,Noise - Vehicle,1727
11366,Non-Emergency Police Matter,912
11366,Non-Residential Heat,2
11366,OUTSIDE BUILDING,3
11366,Other Enforcement,19
11366,Overflowing Litter Baskets,5
11366,Overgrown Tree/Branches,144
11366,PAINT/PLASTER,18
11366,PLUMBING,19
11366,Plumbing,31
11366,Posting Advertisement,2
11366,Recycling Enforcement,1
11366,Request Large Bulky Item Collection,343
11366,Request Xmas Tree Collection,2
11366,Rodent,35
11366,Root/Sewer/Sidewalk Condition,119
11366,SAFETY,19
11366,Sanitation Condition,157
11366,School Maintenance,13
11366,Sewer,142
11366,Sidewalk Condition,197
11366,Snow,36
11366,Special Projects Inspection Team (SPIT),12
11366,Standing Water,9
11366,Street Condition,751
11366,Street Light Condition,380
11366,Street Sign - Damaged,45
11366,Street Sign - Dangling,14
11366,Street Sign - Missing,13
11366,Sustainability Enforcement,1
11366,Sweeping/Inadequate,1
11366,Taxi Complaint,7
11366,Traffic,13
11366,Traffic Signal Condition,131
11366,UNSANITARY CONDITION,39
11366,Unleashed Dog,14
11366,Unsanitary Animal Facility,2
11366,Unsanitary Animal Pvt Property,1
11366,Unsanitary Pigeon Condition,1
11366,Vacant Lot,4
11366,WATER LEAK,10
11366,Water Conservation,15
11366,Water Quality,8
11366,Water System,518
11367,APPLIANCE,31
11367,Abandoned Vehicle,1
11367,Adopt-A-Basket,1
11367,Air Quality,27
11367,Animal Abuse,55
11367,Asbestos,13
11367,BEST/Site Safety,5
11367,Beach/Pool/Sauna Complaint,1
11367,Bike Rack Condition,1
11367,Bike/Roller/Skate Chronic,1
11367,Blocked Driveway,658
11367,Boilers,11
11367,Borough Office,6
11367,Broken Muni Meter,114
11367,Broken Parking Meter,40
11367,Building/Use,196
11367,Bus Stop Shelter Complaint,19
11367,Bus Stop Shelter Placement,1
11367,City Vehicle Placard Complaint,2
11367,Collection Truck Noise,1
11367,Construction,39
11367,Construction Safety Enforcement,16
11367,Consumer Complaint,47
11367,Cranes and Derricks,2
11367,Curb Condition,52
11367,DOF Property - Payment Issue,29
11367,DOOR/WINDOW,61
11367,DRIE,12
11367,Damaged Tree,321
11367,Day Care,3
11367,Dead Tree,32
11367,Dead/Dying Tree,93
11367,Derelict Bicycle,2
11367,Derelict Vehicle,285
11367,Derelict Vehicles,116
11367,Dirty Conditions,163
11367,Drinking,1
11367,Drinking Water,1
11367,Drug Activity,17
11367,ELECTRIC,54
11367,ELEVATOR,2
11367,Electrical,4
11367,Elevator,15
11367,Emergency Response Team (ERT),20
11367,FATF,1
11367,FLOORING/STAIRS,48
11367,Food Establishment,43
11367,Food Poisoning,25
11367,For Hire Vehicle Complaint,18
11367,For Hire Vehicle Report,4
11367,GENERAL,60
11367,General Construction/Plumbing,160
11367,Graffiti,41
11367,HEAT/HOT WATER,641
11367,Harboring Bees/Wasps,3
11367,Hazardous Materials,15
11367,Highway Condition,196
11367,Homeless Encampment,3
11367,Homeless Person Assistance,21
11367,Illegal Animal Kept as Pet,1
11367,Illegal Parking,751
11367,Illegal Tree Damage,12
11367,Indoor Air Quality,18
11367,Indoor Sewage,5
11367,Industrial Waste,4
11367,Investigations and Discipline (IAD),5
11367,Lead,43
11367,Litter Basket / Request,12
11367,Maintenance or Facility,23
11367,Miscellaneous Categories,36
11367,Missed Collection (All Materials),397
11367,Mobile Food Vendor,1
11367,Mold,3
11367,Mosquitoes,9
11367,New Tree Request,122
11367,Noise,199
11367,Noise - Commercial,29
11367,Noise - Helicopter,1
11367,Noise - House of Worship,2
11367,Noise - Park,15
11367,Noise - Residential,1000
11367,Noise - Street/Sidewalk,148
11367,Noise - Vehicle,60
11367,Non-Emergency Police Matter,22
11367,Non-Residential Heat,1
11367,OUTSIDE BUILDING,2
11367,Other Enforcement,34
11367,Overflowing Litter Baskets,9
11367,Overgrown Tree/Branches,84
11367,PAINT/PLASTER,216
11367,PLUMBING,109
11367,Plumbing,30
11367,Poison Ivy,3
11367,Public Payphone Complaint,3
11367,Recycling Enforcement,1
11367,Request Large Bulky Item Collection,485
11367,Rodent,78
11367,Root/Sewer/Sidewalk Condition,81
11367,SAFETY,27
11367,Sanitation Condition,296
11367,School Maintenance,15
11367,Senior Center Complaint,3
11367,Sewer,235
11367,Sidewalk Condition,366
11367,Smoking,21
11367,Snow,60
11367,Special Projects Inspection Team (SPIT),8
11367,Standing Water,14
11367,Street Condition,887
11367,Street Light Condition,501
11367,Street Sign - Damaged,81
11367,Street Sign - Dangling,23
11367,Street Sign - Missing,52
11367,Sustainability Enforcement,10
11367,Sweeping/Inadequate,2
11367,Sweeping/Missed,12
11367,Taxi Complaint,27
11367,Taxi Report,1
11367,Traffic,29
11367,Traffic Signal Condition,230
11367,UNSANITARY CONDITION,222
11367,Unleashed Dog,12
11367,Unsanitary Animal Pvt Property,16
11367,Unsanitary Condition,1
11367,Unsanitary Pigeon Condition,4
11367,Urinating in Public,2
11367,Vacant Lot,8
11367,Vending,1
11367,Violation of Park Rules,3
11367,WATER LEAK,92
11367,Water Conservation,33
11367,Water Quality,8
11367,Water System,569
11368,APPLIANCE,115
11368,ATF,1
11368,Abandoned Vehicle,2
11368,Air Quality,54
11368,Animal Abuse,149
11368,Animal Facility - No Permit,2
11368,Animal in a Park,2
11368,Animal-Abuse,1
11368,Asbestos,21
11368,BEST/Site Safety,74
11368,Beach/Pool/Sauna Complaint,1
11368,Bike/Roller/Skate Chronic,2
11368,Blocked Driveway,6108
11368,Boilers,13
11368,Borough Office,17
11368,Broken Muni Meter,71
11368,Broken Parking Meter,58
11368,Building Marshals office,7
11368,Building/Use,561
11368,Bus Stop Shelter Complaint,5
11368,Bus Stop Shelter Placement,1
11368,Construction,143
11368,Construction Safety Enforcement,79
11368,Consumer Complaint,264
11368,Cranes and Derricks,3
11368,Curb Condition,109
11368,DOF Property - Payment Issue,30
11368,DOOR/WINDOW,351
11368,DPR Internal,19
11368,DRIE,17
